tconst,averageRating,numVotes,titleType,title,originalTitle,isAdult,year,runtimeMinutes,imdb_genres
tt0120765,5.0,6857,movie,my giant,My Giant,0,1998,103,"Comedy,Drama"
tt0120767,5.1,792,movie,the naked man,The Naked Man,0,1999,98,"Comedy,Drama,Sport"
tt0120768,7.3,139275,movie,the negotiator,The Negotiator,0,1998,140,"Action,Crime,Drama"
tt0120769,6.1,11216,movie,the newton boys,The Newton Boys,0,1998,122,"Action,Crime,Drama"
tt0120770,6.2,60036,movie,a night at the roxbury,A Night at the Roxbury,0,1998,82,"Comedy,Music,Romance"
tt0120772,6.0,19846,movie,the object of my affection,The Object of My Affection,0,1998,111,"Comedy,Drama,Romance"
tt0120773,6.4,9929,movie,the odd couple ii,The Odd Couple II,0,1998,97,"Adventure,Comedy"
tt0120775,6.0,1246,movie,one man's hero,One Man's Hero,0,1999,121,"Action,Drama,History"
tt0120776,7.0,11987,movie,one true thing,One True Thing,0,1998,127,Drama
tt0120777,6.4,20982,movie,the opposite of sex,The Opposite of Sex,0,1998,105,"Comedy,Drama,Romance"
tt0120780,7.0,90988,movie,out of sight,Out of Sight,0,1998,123,"Comedy,Crime,Drama"
tt0120782,6.1,7967,movie,palmetto,Palmetto,0,1998,114,"Crime,Drama,Mystery"
tt0120783,6.6,132273,movie,the parent trap,The Parent Trap,0,1998,128,"Adventure,Comedy,Drama"
tt0120784,7.1,136975,movie,payback,Payback,0,1999,100,"Action,Crime,Drama"
tt0120787,6.6,84072,movie,a perfect murder,A Perfect Murder,0,1998,107,"Crime,Drama,Thriller"
tt0120788,6.2,7457,movie,permanent midnight,Permanent Midnight,0,1998,88,"Biography,Drama,Romance"
tt0120789,7.5,127241,movie,pleasantville,Pleasantville,0,1998,124,"Comedy,Drama,Fantasy"
tt0120791,6.2,79508,movie,practical magic,Practical Magic,0,1998,104,"Comedy,Drama,Fantasy"
tt0120793,6.5,2810,movie,a price above rubies,A Price Above Rubies,0,1998,117,"Drama,Romance"
tt0120794,7.1,127869,movie,the prince of egypt,The Prince of Egypt,0,1998,99,"Adventure,Animation,Drama"
tt0120797,6.0,29325,movie,pushing tin,Pushing Tin,0,1999,124,"Comedy,Drama,Romance"
tt0120800,6.2,16315,movie,quest for camelot,Quest for Camelot,0,1998,86,"Adventure,Animation,Comedy"
tt0120802,7.6,32832,movie,the red violin,Le violon rouge,0,1998,130,"Drama,Music,Mystery"
tt0120812,7.0,258643,movie,rush hour,Rush Hour,0,1998,98,"Action,Comedy,Crime"
tt0120813,5.8,3332,movie,safe men,Safe Men,0,1998,88,"Comedy,Crime"
tt0120815,8.6,1332072,movie,saving private ryan,Saving Private Ryan,0,1998,169,"Drama,War"
tt0120820,6.0,16326,movie,senseless,Senseless,0,1998,93,"Comedy,Romance"
tt0120823,6.5,5122,movie,the impostors,The Impostors,0,1998,101,Comedy
tt0120828,5.8,76220,movie,six days seven nights,Six Days Seven Nights,0,1998,102,"Action,Adventure,Comedy"
tt0120831,6.6,12762,movie,slums of beverly hills,Slums of Beverly Hills,0,1998,91,"Comedy,Drama"
tt0120832,6.1,80186,movie,snake eyes,Snake Eyes,0,1998,98,"Crime,Mystery,Thriller"
tt0120834,6.8,14077,movie,snow falling on cedars,Snow Falling on Cedars,0,1999,127,"Drama,Mystery,Romance"
tt0120835,6.8,2405,movie,a soldier's daughter never cries,A Soldier's Daughter Never Cries,0,1998,127,Drama
tt0120836,5.1,6490,movie,lost & found,Lost & Found,0,1999,100,"Comedy,Romance"
tt0120838,5.7,2897,movie,sour grapes,Sour Grapes,0,1998,91,Comedy
tt0120841,4.4,29026,movie,species ii,Species II,0,1998,93,"Action,Horror,Sci-Fi"
tt0120844,6.4,74093,movie,star trek: insurrection,Star Trek: Insurrection,0,1998,103,"Action,Adventure,Sci-Fi"
tt0120855,7.3,218628,movie,tarzan,Tarzan,0,1999,88,"Adventure,Animation,Comedy"
tt0120856,3.9,2234,movie,tarzan and the lost city,Tarzan and the Lost City,0,1998,83,"Action,Adventure,Family"
tt0120857,6.9,13343,movie,tea with mussolini,Un tè con Mussolini,0,1999,117,"Comedy,Drama,War"
tt0120859,4.5,761,movie,telling you,Telling You,0,1998,94,"Comedy,Drama,Romance"
tt0120861,6.6,2611,movie,the theory of flight,The Theory of Flight,0,1998,101,"Comedy,Drama,Romance"
tt0120863,7.6,184193,movie,the thin red line,The Thin Red Line,0,1998,170,"Drama,History,War"
tt0120865,6.9,1741,movie,this is my father,This Is My Father,0,1998,119,"Drama,Romance"
tt0120866,7.1,20512,movie,titus,Titus,0,1999,162,"Drama,History,Thriller"
tt0120867,6.5,1928,movie,jerry and tom,Jerry and Tom,0,1998,107,"Comedy,Crime,Drama"
tt0120873,6.5,102549,movie,u.s. marshals,U.S. Marshals,0,1998,131,"Action,Crime,Thriller"
tt0120877,6.1,57501,movie,vampires,Vampires,0,1998,108,"Action,Horror,Thriller"
tt0120878,4.8,1798,movie,the velocity of gary,The Velocity of Gary,0,1998,100,"Comedy,Drama,Romance"
tt0120879,6.9,35285,movie,velvet goldmine,Velvet Goldmine,0,1998,118,"Drama,Music"
tt0120881,5.3,10,movie,vermin,Vermin,0,1998,80,"Comedy,Drama"
tt0120885,7.1,82760,movie,wag the dog,Wag the Dog,0,1997,97,"Comedy,Drama"
tt0120888,6.9,146590,movie,the wedding singer,The Wedding Singer,0,1998,97,"Comedy,Music,Romance"
tt0120889,7.0,107293,movie,what dreams may come,What Dreams May Come,0,1998,113,"Drama,Fantasy,Romance"
tt0120890,6.6,117806,movie,wild things,Wild Things,0,1998,108,"Crime,Drama,Mystery"
tt0120891,4.9,159007,movie,wild wild west,Wild Wild West,0,1999,106,"Action,Comedy,Sci-Fi"
tt0120894,6.2,5915,movie,immortality,The Wisdom of Crocodiles,0,1998,98,"Crime,Mystery,Romance"
tt0120899,6.5,3014,movie,my life so far,My Life So Far,0,1999,98,"Biography,Comedy,Drama"
tt0120901,6.0,25221,movie,wrongfully accused,Wrongfully Accused,0,1998,87,"Action,Comedy,Thriller"
tt0120903,7.4,599304,movie,x-men,X-Men,0,2000,104,"Action,Adventure,Sci-Fi"
tt0120906,6.9,14405,movie,zero effect,Zero Effect,0,1998,116,"Comedy,Crime,Drama"
tt0120907,6.8,98532,movie,existenz,eXistenZ,0,1999,97,"Horror,Mystery,Sci-Fi"
tt0120910,7.1,37732,movie,fantasia 2000,Fantasia 2000,0,1999,75,"Animation,Family,Fantasy"
tt0120913,6.6,60724,movie,titan a.e.,Titan A.E.,0,2000,94,"Action,Adventure,Animation"
tt0120915,6.5,773463,movie,star wars: episode i - the phantom menace,Star Wars: Episode I - The Phantom Menace,0,1999,136,"Action,Adventure,Fantasy"
tt0122151,6.6,160541,movie,lethal weapon 4,Lethal Weapon 4,0,1998,127,"Action,Crime,Thriller"
tt0122459,6.9,20875,movie,return to me,Return to Me,0,2000,115,"Comedy,Drama,Romance"
tt0122515,6.2,7634,movie,the acid house,The Acid House,0,1998,111,"Comedy,Drama"
tt0122529,7.2,7241,movie,henry fool,Henry Fool,0,1997,137,"Comedy,Drama"
tt0122541,6.8,15760,movie,an ideal husband,An Ideal Husband,0,1999,97,"Comedy,Romance"
tt0122642,5.1,1241,movie,one tough cop,One Tough Cop,0,1998,90,"Action,Crime"
tt0122690,7.3,180806,movie,ronin,Ronin,0,1998,122,"Action,Crime,Thriller"
tt0122718,6.2,97797,movie,small soldiers,Small Soldiers,0,1998,108,"Action,Adventure,Comedy"
tt0122906,5.9,937,movie,among giants,Among Giants,0,1998,94,"Comedy,Romance"
tt0122933,6.7,151601,movie,analyze this,Analyze This,0,1999,103,"Comedy,Crime"
tt0123209,6.4,12372,movie,the other sister,The Other Sister,0,1999,129,"Comedy,Drama,Romance"
tt0123221,5.6,1952,movie,just the ticket,Just the Ticket,0,1998,115,"Comedy,Romance"
tt0123281,7.5,12,movie,the stranger,The Stranger,0,1994,58,Thriller
tt0123324,6.3,4208,movie,why do fools fall in love,Why Do Fools Fall in Love,0,1998,116,"Biography,Drama,Music"
tt0123385,6.7,2105,movie,artemisia,Artemisia,0,1997,98,"Biography,Drama,History"
tt0123755,7.2,225115,movie,cube,Cube,0,1997,90,"Drama,Horror,Mystery"
tt0123923,6.4,745,movie,jeanne and the perfect guy,Jeanne et le garçon formidable,0,1998,98,"Drama,Musical,Romance"
tt0123953,5.0,73,movie,the lay of the land,The Lay of the Land,0,1997,94,"Comedy,Drama"
tt0123964,6.8,49622,movie,life,Life,0,1999,108,"Comedy,Crime,Drama"
tt0123987,6.0,7395,movie,madeline,Madeline,0,1998,88,"Comedy,Family"
tt0124102,5.0,7058,movie,strangeland,Strangeland,0,1998,85,"Horror,Thriller"
tt0124115,6.5,404,movie,seventh heaven,Le septième ciel,0,1997,91,Drama
tt0124179,5.5,8369,movie,two girls and a guy,Two Girls and a Guy,0,1997,84,"Comedy,Drama"
tt0124198,6.3,46785,movie,very bad things,Very Bad Things,0,1998,100,"Comedy,Crime,Thriller"
tt0124295,7.1,7911,movie,the big one,The Big One,0,1997,91,"Comedy,Crime,Documentary"
tt0124298,6.7,63729,movie,blast from the past,Blast from the Past,0,1998,112,"Comedy,Drama,Romance"
tt0124315,7.4,97419,movie,the cider house rules,The Cider House Rules,0,1999,126,"Drama,Romance"
tt0124555,6.5,308,movie,finding north,Finding North,0,1998,95,"Comedy,Drama,Romance"
tt0124595,6.9,14458,movie,return to paradise,Return to Paradise,0,1998,111,"Drama,Romance,Thriller"
tt0124718,6.9,47343,movie,he got game,He Got Game,0,1998,136,"Drama,Sport"
tt0124819,6.1,36410,movie,orgazmo,Orgazmo,0,1997,94,Comedy
tt0124879,6.9,21209,movie,simon birch,Simon Birch,0,1998,114,"Comedy,Drama,Family"
tt0125128,6.9,2964,movie,the hanging garden,The Hanging Garden,0,1997,91,"Drama,Romance"
tt0125211,5.6,764,movie,i woke up early the day i died,I Woke Up Early the Day I Died,0,1998,90,"Comedy,Crime,Thriller"
tt0125439,7.2,300004,movie,notting hill,Notting Hill,0,1999,124,"Comedy,Drama,Romance"
tt0125454,6.5,15145,movie,paulie,Paulie,0,1998,91,"Adventure,Comedy,Drama"
tt0125659,7.7,68357,movie,open your eyes,Abre los ojos,0,1997,119,"Drama,Mystery,Sci-Fi"
tt0125664,7.4,129251,movie,man on the moon,Man on the Moon,0,1999,118,"Biography,Comedy,Drama"
tt0125778,4.6,303,movie,harvest,Harvest,0,1998,96,Drama
tt0125879,6.2,4068,movie,lulu on the bridge,Lulu on the Bridge,0,1998,103,"Drama,Music,Mystery"
tt0125971,6.4,8839,movie,outside providence,Outside Providence,0,1999,96,"Comedy,Drama,Romance"
tt0125980,6.4,857,movie,passion in the desert,Passion in the Desert,0,1997,91,"Adventure,Drama"
tt0126250,6.8,13252,movie,cookie's fortune,Cookie's Fortune,0,1999,118,"Comedy,Drama"
tt0126261,6.1,2323,movie,desert blue,Desert Blue,0,1998,90,Drama
tt0126344,6.8,2126,movie,i went down,I Went Down,0,1997,107,"Action,Comedy,Crime"
tt0126604,6.3,14070,movie,pecker,Pecker,0,1998,87,"Comedy,Drama"
tt0126651,6.7,542,movie,santitos,Santitos,0,1999,105,"Comedy,Drama"
tt0126810,6.6,3382,movie,bedrooms and hallways,Bedrooms and Hallways,0,1998,92,"Comedy,Romance"
tt0126859,5.4,3259,movie,the loss of sexual innocence,The Loss of Sexual Innocence,0,1999,106,Drama
tt0126886,7.3,95553,movie,election,Election,0,1999,103,"Comedy,Romance"
tt0126916,6.6,34390,movie,for love of the game,For Love of the Game,0,1999,137,"Drama,Romance,Sport"
tt0126938,6.3,1053,movie,hav plenty,Hav Plenty,0,1997,92,"Comedy,Romance"
tt0127288,6.3,1496,movie,six ways to sunday,Six Ways to Sunday,0,1997,97,"Comedy,Crime,Drama"
tt0127296,5.9,3358,movie,splendor,Splendor,0,1999,93,"Comedy,Romance"
tt0127302,6.1,463,movie,the sticky fingers of time,The Sticky Fingers of Time,0,1997,81,Sci-Fi
tt0127349,6.5,7169,movie,waking the dead,Waking the Dead,0,2000,105,"Drama,Mystery,Romance"
tt0127489,4.6,254,movie,clubland,Clubland,0,1999,94,Music
tt0127536,7.4,97564,movie,elizabeth,Elizabeth,0,1998,124,"Biography,Drama,History"
tt0127722,6.5,8705,movie,another day in paradise,Another Day in Paradise,0,1998,101,"Crime,Drama,Thriller"
tt0127723,6.5,49404,movie,can't hardly wait,Can't Hardly Wait,0,1998,100,"Comedy,Romance"
tt0128133,7.2,3449,movie,the harmonists,Comedian Harmonists,0,1997,126,"Biography,Drama,Music"
tt0128214,5.5,340,movie,"first love, last rites","First Love, Last Rites",0,1997,94,"Drama,Romance"
tt0128278,6.6,32970,movie,instinct,Instinct,0,1999,126,"Drama,Thriller"
tt0128370,6.9,433,movie,nô,Nô,0,1998,85,Drama
tt0128442,7.3,148993,movie,rounders,Rounders,0,1998,121,"Crime,Drama"
tt0128445,7.6,181476,movie,rushmore,Rushmore,0,1998,93,"Comedy,Drama,Romance"
tt0128690,4.2,126,movie,tainted,Tainted,0,1998,108,"Comedy,Thriller"
tt0128755,4.6,67,movie,time tracers,Time Tracers,0,1997,101,Sci-Fi
tt0128853,6.7,208055,movie,you've got mail,You've Got Mail,0,1998,119,"Comedy,Drama,Romance"
tt0129111,6.2,415,movie,the gambler,The Gambler,0,1997,97,"Biography,Drama,Romance"
tt0129167,8.1,185659,movie,the iron giant,The Iron Giant,0,1999,86,"Action,Adventure,Animation"
tt0129280,5.4,13880,movie,the out-of-towners,The Out-of-Towners,0,1999,90,Comedy
tt0129290,6.8,111598,movie,patch adams,Patch Adams,0,1998,115,"Biography,Comedy,Drama"
tt0129332,6.9,39190,movie,ravenous,Ravenous,0,1999,101,"Adventure,Horror,Western"
tt0129387,7.1,305513,movie,there's something about mary,There's Something About Mary,0,1998,119,"Comedy,Romance"
tt0129758,7.1,83,movie,arguing the world,Arguing the World,0,1997,106,Documentary
tt0129884,5.2,2273,movie,dog park,Dog Park,0,1998,91,"Comedy,Romance"
tt0129923,6.6,1346,movie,the chambermaid on the titanic,La femme de chambre du Titanic,0,1997,101,"Drama,Romance"
tt0130018,4.7,72861,movie,i still know what you did last summer,I Still Know What You Did Last Summer,0,1998,100,"Horror,Mystery"
tt0130019,5.1,493,movie,"i love you, don't touch me!","I Love You, Don't Touch Me!",0,1997,86,"Comedy,Romance"
tt0130073,3.4,76,movie,legal deceit,Legal Deceit,0,1997,93,Thriller
tt0130121,5.9,36357,movie,mickey blue eyes,Mickey Blue Eyes,0,1999,102,"Comedy,Crime,Romance"
tt0130444,7.2,6504,movie,aimee & jaguar,Aimée & Jaguar,0,1999,125,"Biography,Drama,Romance"
tt0130623,6.4,58804,movie,dinosaur,Dinosaur,0,2000,82,"Adventure,Animation,Drama"
tt0130827,7.7,196109,movie,run lola run,Lola rennt,0,1998,81,"Crime,Drama,Thriller"
tt0131325,6.5,70010,movie,bowfinger,Bowfinger,0,1999,97,Comedy
tt0131369,6.1,43146,movie,edtv,Edtv,0,1999,122,"Comedy,Drama"
tt0131436,4.1,2263,movie,i got the hook up,I Got the Hook Up,0,1998,93,Comedy
tt0131646,4.3,16756,movie,wing commander,Wing Commander,0,1999,100,"Action,Adventure,Sci-Fi"
tt0131857,6.5,61089,movie,baseketball,BASEketball,0,1998,103,"Comedy,Sport"
tt0131972,3.8,147,movie,better living,Better Living,0,1998,95,Comedy
tt0132347,6.1,66469,movie,mystery men,Mystery Men,0,1999,121,"Action,Comedy,Fantasy"
tt0132477,7.8,88727,movie,october sky,October Sky,0,1999,108,"Biography,Drama,Family"
tt0132512,5.9,13638,movie,at first sight,At First Sight,0,1999,128,"Drama,Romance"
tt0132910,4.9,11454,movie,the crow: salvation,The Crow: Salvation,0,2000,102,"Action,Crime,Fantasy"
tt0133046,5.3,20602,movie,teaching mrs. tingle,Teaching Mrs. Tingle,0,1999,96,"Comedy,Thriller"
tt0133090,7.9,10,short,mass transit,Mass Transit,0,1998,9,Short
tt0133093,8.7,1841610,movie,the matrix,The Matrix,0,1999,136,"Action,Sci-Fi"
tt0133117,6.4,160,movie,naturally native,Naturally Native,0,1998,107,Drama
tt0133122,5.1,5312,movie,new rose hotel,New Rose Hotel,0,1998,93,"Drama,Mystery,Sci-Fi"
tt0133189,7.4,28766,movie,slc punk!,SLC Punk!,0,1998,97,"Comedy,Drama,Music"
tt0133363,7.7,18870,movie,lovers of the arctic circle,Los amantes del Círculo Polar,0,1998,112,"Drama,Mystery,Romance"
tt0133412,6.1,7756,movie,best laid plans,Best Laid Plans,0,1999,92,"Crime,Drama,Thriller"
tt0133413,6.1,433,movie,the best man,Il testimone dello sposo,0,1997,101,"Comedy,Drama"
tt0133751,6.5,120201,movie,the faculty,The Faculty,0,1998,104,"Horror,Mystery,Sci-Fi"
tt0133952,6.4,72167,movie,the siege,The Siege,0,1998,116,"Action,Thriller"
tt0134033,6.3,9998,movie,plunkett & macleane,Plunkett & Macleane,0,1999,99,"Action,Adventure,Comedy"
tt0134067,5.9,19152,movie,the rugrats movie,The Rugrats Movie,0,1998,79,"Adventure,Animation,Comedy"
tt0134084,5.6,138374,movie,scream 3,Scream 3,0,2000,116,"Horror,Mystery"
tt0134119,7.4,202909,movie,the talented mr. ripley,The Talented Mr. Ripley,0,1999,139,"Crime,Drama,Thriller"
tt0134154,6.7,13693,movie,ride with the devil,Ride with the Devil,0,1999,138,"Drama,Romance,War"
tt0134273,6.5,130878,movie,8mm,8MM,0,1999,123,"Crime,Drama,Mystery"
tt0134618,6.7,26845,movie,"mystery, alaska","Mystery, Alaska",0,1999,119,"Comedy,Drama,Sport"
tt0134619,5.6,22395,movie,disturbing behavior,Disturbing Behavior,0,1998,84,"Horror,Mystery,Sci-Fi"
tt0134630,6.1,9552,movie,duets,Duets,0,2000,112,"Comedy,Drama,Music"
tt0134847,7.1,235206,movie,pitch black,Pitch Black,0,2000,109,"Action,Horror,Sci-Fi"
tt0134983,4.8,17861,movie,supernova,Supernova,0,2000,90,"Horror,Sci-Fi,Thriller"
tt0136244,6.0,6654,movie,hideous kinky,Hideous Kinky,0,1998,98,"Adventure,Drama,Romance"
tt0137338,5.9,15355,movie,200 cigarettes,200 Cigarettes,0,1999,101,"Comedy,Drama,Romance"
tt0137363,7.2,85558,movie,arlington road,Arlington Road,0,1999,117,"Action,Crime,Drama"
tt0137386,6.6,3853,movie,billy's hollywood screen kiss,Billy's Hollywood Screen Kiss,0,1998,92,"Comedy,Romance"
tt0137439,7.4,5133,movie,autumn tale,Conte d'automne,0,1998,112,"Comedy,Drama,Romance"
tt0137446,7.8,9,movie,criminals,Criminals,0,1997,93,Comedy
tt0137494,6.3,113904,movie,entrapment,Entrapment,0,1999,113,"Action,Crime,Romance"
tt0137523,8.8,2010966,movie,fight club,Fight Club,0,1999,139,Drama
tt0138097,7.1,221971,movie,shakespeare in love,Shakespeare in Love,0,1998,123,"Comedy,Drama,History"
tt0138304,5.4,54816,movie,the astronaut's wife,The Astronaut's Wife,0,1999,109,"Drama,Sci-Fi,Thriller"
tt0138414,6.8,6406,movie,edge of seventeen,Edge of Seventeen,0,1998,99,"Comedy,Drama,Romance"
tt0138487,6.5,4361,movie,head on,Head On,0,1998,104,"Drama,Romance"
tt0138510,6.2,42702,movie,idle hands,Idle Hands,0,1999,92,"Comedy,Fantasy,Horror"
tt0138537,7.0,1248,movie,man of the century,Man of the Century,0,1999,77,"Comedy,Romance"
tt0138563,6.1,7154,movie,kurt & courtney,Kurt & Courtney,0,1998,95,"Biography,Crime,Documentary"
tt0138590,6.2,2625,movie,twice upon a yesterday,The Man with Rain in His Shoes,0,1998,91,"Comedy,Drama,Fantasy"
tt0138681,5.7,1192,movie,the opportunists,The Opportunists,0,1999,90,"Comedy,Crime,Drama"
tt0138703,5.5,7513,movie,phantasm iv: oblivion,Phantasm IV: Oblivion,0,1998,90,"Fantasy,Horror,Sci-Fi"
tt0138704,7.3,176334,movie,pi,Pi,0,1998,84,"Drama,Horror,Mystery"
tt0138749,6.9,92897,movie,the road to el dorado,The Road to El Dorado,0,2000,89,"Adventure,Animation,Comedy"
tt0138874,7.2,3201,movie,three seasons,Ba mùa,0,1999,113,Drama
tt0138946,6.4,21151,movie,the yards,The Yards,0,2000,115,"Crime,Drama,Romance"
tt0138987,5.6,1768,movie,20 dates,20 Dates,0,1998,87,"Biography,Comedy,Romance"
tt0139134,6.8,188546,movie,cruel intentions,Cruel Intentions,0,1999,97,"Drama,Romance"
tt0139216,6.5,702,movie,floating,Floating,0,1997,90,"Drama,Romance"
tt0139239,7.2,70809,movie,go,Go,0,1999,102,"Comedy,Crime"
tt0139362,6.6,10469,movie,high art,High Art,0,1998,101,"Drama,Romance"
tt0139394,5.9,470,movie,the joyriders,The Joyriders,0,1999,100,"Crime,Drama"
tt0139414,5.7,60118,movie,lake placid,Lake Placid,0,1999,82,"Action,Comedy,Horror"
tt0139462,6.2,37918,movie,message in a bottle,Message in a Bottle,0,1999,126,"Drama,Romance"
tt0139468,7.2,431,movie,modulations,Modulations,0,1998,75,"Documentary,Music"
tt0139564,6.8,2129,movie,see the sea,Regarde la mer,0,1997,52,Thriller
tt0139615,7.0,2342,movie,slam,Slam,0,1998,100,Drama
tt0139668,6.6,35454,movie,true crime,True Crime,0,1999,127,"Crime,Drama,Mystery"
tt0139699,6.5,45173,movie,varsity blues,Varsity Blues,0,1999,106,"Comedy,Drama,Romance"
tt0139809,7.0,70843,movie,the thirteenth floor,The Thirteenth Floor,0,1999,100,"Mystery,Sci-Fi,Thriller"
tt0139898,6.9,1522,movie,the boys,The Boys,0,1998,86,"Crime,Drama"
tt0140282,5.4,1196,movie,in god's hands,In God's Hands,0,1998,96,"Action,Drama,Sport"
tt0140352,7.8,168338,movie,the insider,The Insider,0,1999,157,"Biography,Drama,Thriller"
tt0140379,6.4,25313,movie,a midsummer night's dream,A Midsummer Night's Dream,0,1999,116,"Comedy,Fantasy,Romance"
tt0140397,6.8,9179,movie,mumford,Mumford,0,1999,112,"Comedy,Drama"
tt0140508,5.3,806,movie,resurrection man,Resurrection Man,0,1998,102,"Crime,Drama,Thriller"
tt0140614,4.7,369,movie,they bite,They Bite,0,1996,98,"Comedy,Horror,Sci-Fi"
tt0140688,6.4,1010,movie,whatever,Whatever,0,1998,112,Drama
tt0140796,4.5,5697,movie,air bud: golden receiver,Air Bud: Golden Receiver,0,1998,90,"Comedy,Family,Sport"
tt0140888,8.0,38939,movie,central station,Central do Brasil,0,1998,110,Drama
tt0141098,5.5,33906,movie,forces of nature,Forces of Nature,0,1999,105,"Comedy,Romance"
tt0141105,6.7,3268,movie,free enterprise,Free Enterprise,0,1998,113,"Comedy,Romance"
tt0141109,5.4,36346,movie,jack frost,Jack Frost,0,1998,101,"Comedy,Drama,Family"
tt0141369,4.1,47725,movie,inspector gadget,Inspector Gadget,0,1999,78,"Action,Adventure,Comedy"
tt0141399,5.3,2446,movie,isn't she great,Isn't She Great,0,2000,95,"Biography,Comedy,Drama"
tt0141574,4.6,237,movie,the face of alexandre dumas: the man in the iron mask,The Man in the Iron Mask,0,1998,85,Adventure
tt0141824,7.3,1156,movie,the inheritors,Die Siebtelbauern,0,1998,95,"Drama,Mystery"
tt0141926,6.6,81571,movie,u-571,U-571,0,2000,116,"Action,War"
tt0141974,7.3,10243,movie,the war zone,The War Zone,0,1999,98,"Drama,Thriller"
tt0141986,6.9,2217,movie,wild man blues,Wild Man Blues,0,1997,105,"Documentary,Music,Romance"
tt0142192,6.1,18235,movie,the corruptor,The Corruptor,0,1999,110,"Action,Crime,Thriller"
tt0142201,6.2,6975,movie,crazy in alabama,Crazy in Alabama,0,1999,111,"Comedy,Crime,Drama"
tt0142231,6.9,1776,movie,down in the delta,Down in the Delta,0,1998,112,Drama
